Timestamp,Temperatura (°C),Umidità (%)
2025-08-30 00:00:00,11.973718187195315,87.97273337294952
2025-08-30 00:15:00,9.309928412724044,89.29611454602006
2025-08-30 00:30:00,11.274744888162346,87.83924993704763
2025-08-30 00:45:00,10.655841289140325,92.77599566826896
2025-08-30 01:00:00,10.635964243889989,88.46254647785555
2025-08-30 01:15:00,10.044143671583672,94.29948301315007
2025-08-30 01:30:00,10.54441797251044,87.26268055317435
2025-08-30 01:45:00,9.80494931104013,93.48536266022077
2025-08-30 02:00:00,7.2030155671636695,87.75787920604256
2025-08-30 02:15:00,13.121038221055056,93.4777936999307
2025-08-30 02:30:00,11.002529786759085,91.45153538902547
2025-08-30 02:45:00,12.140191342692258,90.10924580742446
2025-08-30 03:00:00,10.262094771812029,90.69079789063824
2025-08-30 03:15:00,11.02405379390612,92.34698277734904
2025-08-30 03:30:00,10.695389362901734,91.8223925563459
2025-08-30 03:45:00,13.810115500086829,88.66001452756561
2025-08-30 04:00:00,14.071718638271904,87.1904612217951
2025-08-30 04:15:00,10.997895581580572,86.91382124679868
2025-08-30 04:30:00,13.306180793512782,84.72731688330823
2025-08-30 04:45:00,13.436285735701762,86.3406464250516
2025-08-30 05:00:00,12.540855154591423,81.76269128009805
2025-08-30 05:15:00,14.099462554299327,82.42536347349909
2025-08-30 05:30:00,14.010016545908119,82.03774274127738
2025-08-30 05:45:00,16.283282807052196,79.50059451272129
2025-08-30 06:00:00,13.688498629156015,80.75943021153327
2025-08-30 06:15:00,15.57309184187269,81.07085388894718
2025-08-30 06:30:00,15.857371631104554,81.99533416477637
2025-08-30 06:45:00,15.668757051956774,75.14588566698757
2025-08-30 07:00:00,15.930107709424691,76.59983898476405
2025-08-30 07:15:00,15.111310406242067,72.65513663275156
2025-08-30 07:30:00,17.252080994372598,71.81770571862295
2025-08-30 07:45:00,17.139932375834327,72.15802565720274
2025-08-30 08:00:00,17.5243515637762,69.66308251066745
2025-08-30 08:15:00,17.324770202792305,71.47378497513482
2025-08-30 08:30:00,17.017049810152177,72.85487688592458
2025-08-30 08:45:00,16.695272611374815,70.9753361430244
2025-08-30 09:00:00,17.373200365163438,67.69826838346222
2025-08-30 09:15:00,18.08473599281076,70.72302393894631
2025-08-30 09:30:00,18.453344861784586,66.84182154061533
2025-08-30 09:45:00,19.10688646114309,65.75908110514658
2025-08-30 10:00:00,17.800851300943442,65.8357775722499
2025-08-30 10:15:00,17.725099169802508,67.25289585495594
2025-08-30 10:30:00,17.091993533782862,62.87662337438645
2025-08-30 10:45:00,17.166837750461482,64.30767675891545
2025-08-30 11:00:00,17.9171655806987,66.41721885278615
2025-08-30 11:15:00,17.352607442842757,65.01963529728486
2025-08-30 11:30:00,17.931141997927803,67.72134602994235
2025-08-30 11:45:00,17.92650897693702,63.98034225423279
2025-08-30 12:00:00,17.484188575055697,61.592740401194185
2025-08-30 12:15:00,16.40295815985476,69.55785468403393
2025-08-30 12:30:00,17.306464856964283,63.17836242759709
2025-08-30 12:45:00,17.6869507935111,62.34429283787211
2025-08-30 13:00:00,18.426911483992168,67.03040642036213
2025-08-30 13:15:00,18.349425205072226,66.91631821821719
2025-08-30 13:30:00,18.043920907434828,64.23968183503082
2025-08-30 13:45:00,17.374440901314006,61.332973874368115
2025-08-30 14:00:00,16.510925210450743,67.8274185306278
2025-08-30 14:15:00,17.379680221800356,68.43588340346844
2025-08-30 14:30:00,17.716701242460406,63.66382601569734
2025-08-30 14:45:00,17.72387372482055,64.59091015338105
2025-08-30 15:00:00,18.260971325132957,69.9665668982709
2025-08-30 15:15:00,18.535713442668825,64.2822833555723
2025-08-30 15:30:00,17.576096858497824,68.02764462150154
2025-08-30 15:45:00,16.83060869002932,66.03143419300842
2025-08-30 16:00:00,17.145094584531545,73.43340267491426
2025-08-30 16:15:00,15.45211658884821,75.28953046271953
2025-08-30 16:30:00,17.06416956488581,69.73922630424933
2025-08-30 16:45:00,16.587465105998696,71.98893459276606
2025-08-30 17:00:00,16.607471244209485,73.60694539606452
2025-08-30 17:15:00,13.910491002415354,79.10210431823226
2025-08-30 17:30:00,14.11961191529775,78.36479782984206
2025-08-30 17:45:00,14.803363699429411,80.16663976057372
2025-08-30 18:00:00,15.080936133702615,77.61667018694455
2025-08-30 18:15:00,14.271488403837683,81.28646115073269
2025-08-30 18:30:00,14.51526164787425,84.81347332946494
2025-08-30 18:45:00,14.230311362835181,81.87526960541294
2025-08-30 19:00:00,12.886319946293598,82.64380120237108
2025-08-30 19:15:00,14.843108391629547,84.21831965449073
2025-08-30 19:30:00,12.467441785711712,81.36259006165054
2025-08-30 19:45:00,10.978839779827167,85.76183254765303
2025-08-30 20:00:00,13.182297113767069,87.07792861368172
2025-08-30 20:15:00,11.846119437791897,85.3248723207408
2025-08-30 20:30:00,11.961454375400583,89.64354540308483
2025-08-30 20:45:00,10.065583564728417,89.24722642926311
2025-08-30 21:00:00,12.179231423197841,90.62705424431252
2025-08-30 21:15:00,10.783090765188211,90.24108750677252
2025-08-30 21:30:00,10.545075680031047,91.80099006808379
2025-08-30 21:45:00,11.869730049637676,89.43152541033483
2025-08-30 22:00:00,9.404118774626241,87.95969150634497
2025-08-30 22:15:00,12.05597155058967,90.1983524993293
2025-08-30 22:30:00,11.668428792485017,89.11340773500554
2025-08-30 22:45:00,9.406500944985636,92.37785492815745
2025-08-30 23:00:00,10.190151363891317,90.58184133392253
2025-08-30 23:15:00,9.474492606351237,92.36111388082358
2025-08-30 23:30:00,11.77538470013013,92.48143144515595
2025-08-30 23:45:00,10.283698677250097,91.9060114920843
2025-08-31 00:00:00,9.315608606543188,88.17131999241867
2025-08-31 00:15:00,8.509423544292144,88.34527503564817
2025-08-31 00:30:00,10.41138963117226,91.46650567500747
2025-08-31 00:45:00,9.993487245727245,90.26251510136619
2025-08-31 01:00:00,11.111501192918148,89.01248816319865
2025-08-31 01:15:00,11.396354521814807,88.28966180598027
2025-08-31 01:30:00,10.679005792179838,87.44064828426215
2025-08-31 01:45:00,10.504478622842631,90.95146622611891
2025-08-31 02:00:00,11.991645618377175,87.55521753601582
2025-08-31 02:15:00,11.301917506878093,90.22812489039312
2025-08-31 02:30:00,11.418271850496739,88.01329244773683
2025-08-31 02:45:00,11.645136415474935,85.35370051487766
2025-08-31 03:00:00,11.63703803819155,85.1127913568199
2025-08-31 03:15:00,11.527029339379332,78.66575683841698
2025-08-31 03:30:00,12.973038222717662,82.96351898938607
2025-08-31 03:45:00,12.276545955922016,81.22936763679137
2025-08-31 04:00:00,13.730128051398598,79.37712142479089
2025-08-31 04:15:00,14.228816880501503,78.18198393437693
2025-08-31 04:30:00,14.944880020539477,75.74186437238646
2025-08-31 04:45:00,15.295955232083983,76.86074914439877
