Timestamp,Temperatura (°C),Umidità (%)
2025-08-30 00:00:00,8.942819429830637,90.94201432317055
2025-08-30 00:15:00,11.733061281486673,90.05347379708655
2025-08-30 00:30:00,10.75838527206174,90.84108171893111
2025-08-30 00:45:00,10.494050375314309,89.92741232619369
2025-08-30 01:00:00,8.467517639155849,93.50631096315264
2025-08-30 01:15:00,8.56484289340446,92.4735318530172
2025-08-30 01:30:00,10.620765877370538,93.84841017649083
2025-08-30 01:45:00,11.227282377403066,92.9334653663487
2025-08-30 02:00:00,10.834082228852889,95.95909859368778
2025-08-30 02:15:00,9.15819984483683,88.33930794148985
2025-08-30 02:30:00,10.428109785723779,90.08698650336413
2025-08-30 02:45:00,13.110498242541896,88.26566877132454
2025-08-30 03:00:00,12.604566284041411,95.2247842141931
2025-08-30 03:15:00,11.012566485608367,90.8655684394677
2025-08-30 03:30:00,11.132244824397349,86.10194564155871
2025-08-30 03:45:00,12.674828138820846,89.17151959457956
2025-08-30 04:00:00,12.211774604234613,89.45558595190796
2025-08-30 04:15:00,10.38537801790187,86.19385252388022
2025-08-30 04:30:00,13.15897539624606,86.47206565345016
2025-08-30 04:45:00,11.5597198667852,83.5354050284244
2025-08-30 05:00:00,15.554396970078265,82.84954318212057
2025-08-30 05:15:00,11.557672776932346,83.41190975245517
2025-08-30 05:30:00,15.890544095388888,83.61315009553707
2025-08-30 05:45:00,11.556477569696694,80.04424020154883
2025-08-30 06:00:00,16.96674215965067,78.94152021941515
2025-08-30 06:15:00,14.608741144092754,83.9098024352171
2025-08-30 06:30:00,18.96053442249475,70.90746528196445
2025-08-30 06:45:00,15.09174263681885,79.42608219203242
2025-08-30 07:00:00,19.20821560437953,77.08071156668032
2025-08-30 07:15:00,15.296465292700933,80.5556517663162
2025-08-30 07:30:00,18.218685166400128,74.4872603238603
2025-08-30 07:45:00,15.931923422642068,75.91962541503575
2025-08-30 08:00:00,19.693036748195077,69.02241627303091
2025-08-30 08:15:00,15.867525589372782,70.92558642652354
2025-08-30 08:30:00,18.767472165782806,67.24292767542933
2025-08-30 08:45:00,15.543074816578038,65.10706156947356
2025-08-30 09:00:00,19.678612965422783,69.95809082359908
2025-08-30 09:15:00,16.837139490580583,70.95230525327248
2025-08-30 09:30:00,18.673334616514953,66.78882064891496
2025-08-30 09:45:00,16.67849618997962,62.14374504755405
2025-08-30 10:00:00,20.278948638437186,68.0895481697134
2025-08-30 10:15:00,15.462143419053977,64.90387548355032
2025-08-30 10:30:00,19.685808451394198,68.93771943608546
2025-08-30 10:45:00,16.63362638607476,64.98746529617438
2025-08-30 11:00:00,21.394546812139062,66.41759720912356
2025-08-30 11:15:00,18.91713683484232,64.9686945662398
2025-08-30 11:30:00,18.31152275700347,64.25465044851356
2025-08-30 11:45:00,18.05325739861375,68.11665622860801
2025-08-30 12:00:00,18.44137644211092,64.28786411243445
2025-08-30 12:15:00,17.699142861568216,66.06360203413801
2025-08-30 12:30:00,17.4786483325061,59.010377834686075
2025-08-30 12:45:00,17.930427691239785,65.1511330885211
2025-08-30 13:00:00,17.652056187055337,67.6123990990625
2025-08-30 13:15:00,17.887335188374518,61.650239354915364
2025-08-30 13:30:00,17.85129335622091,65.78035460259431
2025-08-30 13:45:00,18.192283483972542,68.44583637870956
2025-08-30 14:00:00,18.836692985465003,61.87009278423516
2025-08-30 14:15:00,18.11113026740508,65.75914404342932
2025-08-30 14:30:00,17.457371310369492,69.91724010428187
2025-08-30 14:45:00,18.938445281918273,64.76368222993615
2025-08-30 15:00:00,17.034774509069617,69.57499019303545
2025-08-30 15:15:00,16.617955841659036,68.20865193069115
2025-08-30 15:30:00,16.874241123916928,69.8299806640587
2025-08-30 15:45:00,17.50006283931446,68.74365985248848
2025-08-30 16:00:00,17.31176058991468,72.96352159276012
2025-08-30 16:15:00,16.385489286882304,73.25987807127979
2025-08-30 16:30:00,16.894946978696307,72.45383601538745
2025-08-30 16:45:00,16.784839920739376,77.31847275485048
2025-08-30 17:00:00,16.807171460780076,73.2464496507873
2025-08-30 17:15:00,16.047053616805343,81.13682857417736
2025-08-30 17:30:00,15.829346336006912,80.80758167992886
2025-08-30 17:45:00,15.370777259964973,79.58267636567219
2025-08-30 18:00:00,13.817276405079493,80.84186625538084
2025-08-30 18:15:00,15.6144010992999,81.92252069439202
2025-08-30 18:30:00,14.767860868321007,82.64481596014556
2025-08-30 18:45:00,13.979704153610477,82.68990002372765
2025-08-30 19:00:00,12.705808738872722,82.25895009431179
2025-08-30 19:15:00,11.910326783089618,86.36976704324525
2025-08-30 19:30:00,12.926502507381912,88.88586372270066
2025-08-30 19:45:00,11.884559804220075,87.9838992487412
2025-08-30 20:00:00,13.527626390250504,92.41682193930106
2025-08-30 20:15:00,11.368723188265342,89.04521367003248
2025-08-30 20:30:00,10.925163226082876,88.67876045290491
2025-08-30 20:45:00,11.106702494254673,91.83332151280439
2025-08-30 21:00:00,11.717364441688979,88.6057847552048
2025-08-30 21:15:00,10.481056457017758,94.19424128983783
2025-08-30 21:30:00,11.257404581354532,90.24502250781036
2025-08-30 21:45:00,10.875995526718189,90.96347004725378
2025-08-30 22:00:00,10.056781222764622,96.09109044907656
2025-08-30 22:15:00,10.358932390382588,90.2508009214697
2025-08-30 22:30:00,12.379064924092695,91.31760897830213
2025-08-30 22:45:00,11.171896013272482,92.66424478728852
2025-08-30 23:00:00,11.268582355931892,89.2736495772289
2025-08-30 23:15:00,9.040771939756889,90.21012734201561
2025-08-30 23:30:00,10.327756461857357,90.13271265245902
2025-08-30 23:45:00,10.500122844510502,93.43497698972585
2025-08-31 00:00:00,10.199318061455472,94.91154528084012
2025-08-31 00:15:00,10.822720675612517,94.69828698756814
2025-08-31 00:30:00,9.19132652691833,91.23292242122528
2025-08-31 00:45:00,10.237704671723193,89.75112632344987
2025-08-31 01:00:00,11.580214985984352,88.30560924798706
2025-08-31 01:15:00,10.392070382119034,85.94237166421765
2025-08-31 01:30:00,10.540877139443216,84.95617134042985
2025-08-31 01:45:00,10.017970758956352,85.86339272531656
2025-08-31 02:00:00,10.853238685654617,84.94690253229668
2025-08-31 02:15:00,11.805594829426344,85.19272757216018
2025-08-31 02:30:00,11.181246483287705,82.60005237691321
2025-08-31 02:45:00,12.855297737804111,85.370197523683
2025-08-31 03:00:00,12.683498529825709,82.80628789205574
2025-08-31 03:15:00,12.615881727413123,82.55922430930951
2025-08-31 03:30:00,12.892346775140913,82.18534393613223
2025-08-31 03:45:00,13.53024035563294,82.0746318483674
2025-08-31 04:00:00,14.072627172827996,78.96206396619107
2025-08-31 04:15:00,14.758230415274754,78.16864211037972
2025-08-31 04:30:00,13.796169876414806,76.80354785809337
2025-08-31 04:45:00,15.253966368129221,73.92289191183298
2025-08-31 05:00:00,16.319301748787495,73.81610543279324
2025-08-31 05:15:00,14.450688101910115,75.19213466092415
2025-08-31 05:30:00,17.212682638030717,74.99020688743984
2025-08-31 05:45:00,15.36140456636468,69.63267415251173
2025-08-31 06:00:00,17.286279106937407,70.54443095325382
